MANDT,QMNUM,FENUM,COUNTER,QMNUM_Z2,DELIVERPLAN,ACTUALCOMMITDATE,LASTCOMMITDATE,DELIVERPLANHIST,RECOMMITEDHIST,REMARKSRS,TIMESTAMPRS,REMARKSOC,TIMESTAMPOC,REMARKSVM,TIMESTAMPVM,REMARKSSPM,TIMESTAMPSPM,REMARKSPUR,TIMESTAMPPUR,REMARKSLOG,TIMESTAMPLOG,GSIREMARKS,CHANGES,STATUS,PRIORITY,AEDAT,AEUHR,AENAM
100,000313356288,3,1,001001217258,,,,,,,,Commande complementaire (313354727) au lieu de demande d'echange -commande a refaire - attente retour MMO - Demande photo de la zonetechnique endommagee - commande refaite par le MMO - Bcube OK lors del'envoie initiale - OK pour envoie de la zone,22-04-2024,Cloturer : Shields (Dmd Bytel),07-10-2024,Dommage physique,30-07-2024,MMO,19-04-2024,,,Cloturer : Shields (Dmd Bytel)/Dommage physique/MMO,,5M,,09-10-2024,01:46:05,NHS_BATCH
100,000313356288,4,1,001001217259,,,,,,,,Commande complementaire (313354727) au lieu de demande d'echange -commande a refaire - attente retour MMO - Demande photo de la zonetechnique endommagee - commande refaite par le MMO - Bcube OK lors del'envoie initiale - OK pour envoie de la zone,22-04-2024,Cloturer : Shields (Dmd Bytel),07-10-2024,Dommage physique,30-07-2024,MMO,19-04-2024,,,Cloturer : Shields (Dmd Bytel)/Dommage physique/MMO,,5M,,09-10-2024,01:46:05,NHS_BATCH
100,000313356739,1,1,001001210683,,,,,,Übergabe Vendoring (13.11.23 MT),13-11-2023,,,,,,,,,,,Übergabe Vendoring (13.11.23 MT),,,,13-11-2023,13:04:10,NHS001462
100,000313356739,2,1,001001210684,,,,,,Übergabe Vendoring (13.11.23 MT),13-11-2023,,,,,,,,,,,Übergabe Vendoring (13.11.23 MT),,,,13-11-2023,13:04:11,NHS001462
100,000313356739,3,1,001001210685,,,,,,Übergabe Vendoring (13.11.23 MT),13-11-2023,,,,,,,,,,,Übergabe Vendoring (13.11.23 MT),,,,13-11-2023,13:04:11,NHS001462
100,000313356739,4,1,001001210686,,,,,,Übergabe Vendoring (13.11.23 MT),13-11-2023,,,,,,,,,,,Übergabe Vendoring (13.11.23 MT),,,,13-11-2023,13:04:11,NHS001462
100,000313356739,5,1,001001210687,,,,,,Übergabe Vendoring (13.11.23 MT),13-11-2023,,,,,,,,,,,Übergabe Vendoring (13.11.23 MT),,,,13-11-2023,13:04:11,NHS001462
100,000313357921,1,1,001001231713,,,,,,,,RET non visible sur l///'antenne -,22-04-2024,Cloturer : Shields (COMSCOPE),26-04-2024,Probleme fonctionnel,30-07-2024,Fournisseur,19-04-2024,,,Cloturer : Shields (COMSCOPE)/Probleme fonctionnel/Fournisseur,,5M,,26-04-2024,12:49:23,NHSALEVOI
100,000313357951,1,1,001001258779,,,,,,,,Le RRU ne Fonctionne pas -,22-04-2024,Cloturer : Echange Standard,26-06-2024,Probleme fonctionnel,30-07-2024,Fournisseur,19-04-2024,,,Cloturer : Echange Standard/Probleme fonctionnel/Fournisseur,,5M,,27-06-2024,01:13:18,NHS_BATCH
100,000313358500,1,1,001001453638,,,,,,,,,,,,,,,,,,,,,,,,
100,000313358521,1,1,001001449104,,,,,,,,,,,,,,,,,,,,,,,,
100,000313358806,1,1,001001254378,,,,,,,,SFP HUA SFP 25G 0.3KM endommage lors de l'installation,22-04-2024,Cloturer : Echange Standard,26-04-2024,Dommage physique,30-07-2024,MMO,19-04-2024,,,Cloturer : Echange Standard/Dommage physique/MMO,,5M,,26-04-2024,12:49:23,NHSALEVOI
100,000313358806,2,1,001001254379,,,,,,,,SFP HUA SFP 25G 0.3KM endommage lors de l'installation,22-04-2024,Cloturer : Echange Standard,26-04-2024,Dommage physique,30-07-2024,MMO,19-04-2024,,,Cloturer : Echange Standard/Dommage physique/MMO,,5M,,26-04-2024,12:49:23,NHSALEVOI
100,000313359827,1,1,001001230733,,,,,,,,RMA 313353915 substitue par RMA 313359827 - PV RET refuse le 09/11 -Retard : erreur comprehension validation PV RET,22-04-2024,Cloturer : Echange Standard,26-04-2024,Probleme fonctionnel,30-07-2024,Fournisseur,19-04-2024,,,Cloturer : Echange Standard/Probleme fonctionnel/Fournisseur,,5M,,26-04-2024,12:49:23,NHSALEVOI
100,000313365118,1,1,001001233980,,,,,,,,Commande substitution reference 3500086662 du RMA 313355490 par RMA313365118 suite changement reference Bytel,22-04-2024,Cloturer : Echange Standard,26-04-2024,Echange equipement neuf,30-07-2024,MMO,19-04-2024,,,Cloturer : Echange Standard/Echange equipement neuf/MMO,,5M,,26-04-2024,12:49:24,NHSALEVOI
100,000313366090,1,1,001001220724,,,,,,,,Alarme rouge permanente sur l'antenne 5G indique par l'amenageur -Antenne expedie le 16/11/2023,22-04-2024,Cloturer : Echange Standard,26-04-2024,Probleme fonctionnel,30-07-2024,Fournisseur,19-04-2024,,,Cloturer : Echange Standard/Probleme fonctionnel/Fournisseur,,5M,,26-04-2024,12:49:24,NHSALEVOI
100,000313366185,1,1,,,,,,,,,"Changement de liaison FH ERI 32Ghz vers FH SIAE suite changement ficheOSI BYTEL - FH Dual Band SIAE fourni lors du SAV, FH ERI 32Ghz fournilors de l'APL initiale (moins d'equipement attendu en retour) - Cloturele 24/01 car reception realisee sur u",22-04-2024,,,Changement de FH,30-07-2024,BYTEL,05-12-2024,,,Changement de FH/BYTEL,,,,05-12-2024,09:05:10,NHSFRSPM30
100,000313366185,2,1,,,,,,,,,"Changement de liaison FH ERI 32Ghz vers FH SIAE suite changement ficheOSI BYTEL - FH Dual Band SIAE fourni lors du SAV, FH ERI 32Ghz fournilors de l'APL initiale (moins d'equipement attendu en retour) - Cloturele 24/01 car reception realisee sur u",22-04-2024,,,Changement de FH,30-07-2024,BYTEL,05-12-2024,,,Changement de FH/BYTEL,,,,05-12-2024,09:05:10,NHSFRSPM30
100,000313366185,3,1,,,,,,,,,"Changement de liaison FH ERI 32Ghz vers FH SIAE suite changement ficheOSI BYTEL - FH Dual Band SIAE fourni lors du SAV, FH ERI 32Ghz fournilors de l'APL initiale (moins d'equipement attendu en retour) - Cloturele 24/01 car reception realisee sur u",22-04-2024,,,Changement de FH,30-07-2024,BYTEL,05-12-2024,,,Changement de FH/BYTEL,,,,05-12-2024,09:05:10,NHSFRSPM30
100,000313366185,4,1,,,,,,,,,"Changement de liaison FH ERI 32Ghz vers FH SIAE suite changement ficheOSI BYTEL - FH Dual Band SIAE fourni lors du SAV, FH ERI 32Ghz fournilors de l'APL initiale (moins d'equipement attendu en retour) - Cloturele 24/01 car reception realisee sur u",22-04-2024,,,Changement de FH,30-07-2024,BYTEL,05-12-2024,,,Changement de FH/BYTEL,,,,05-12-2024,09:05:10,NHSFRSPM30
100,000313366185,5,1,,,,,,,,,"Changement de liaison FH ERI 32Ghz vers FH SIAE suite changement ficheOSI BYTEL - FH Dual Band SIAE fourni lors du SAV, FH ERI 32Ghz fournilors de l'APL initiale (moins d'equipement attendu en retour) - Cloturele 24/01 car reception realisee sur u",22-04-2024,,,Changement de FH,30-07-2024,BYTEL,05-12-2024,,,Changement de FH/BYTEL,,,,05-12-2024,09:05:10,NHSFRSPM30
100,000313366185,6,1,,,,,,,,,Changement de liaison FH ERI 32Ghz vers FH SIAE suite changement ficheOSI BYTEL,22-04-2024,Cloturer : Go BYTEL cloture le 22/01/2025,22-01-2025,Changement de FH,30-07-2024,BYTEL,05-12-2024,,,Cloturer : Go BYTEL cloture le 22/01/2025/Changement de FH/BYTEL,,,,22-01-2025,11:26:54,NHSFRSPM30
100,000313366185,7,1,,,,,,,,,Changement de liaison FH ERI 32Ghz vers FH SIAE suite changement ficheOSI BYTEL,22-04-2024,Cloturer : Go BYTEL cloture le 22/01/2025,22-01-2025,Changement de FH,30-07-2024,BYTEL,05-12-2024,,,Cloturer : Go BYTEL cloture le 22/01/2025/Changement de FH/BYTEL,,,,22-01-2025,11:26:55,NHSFRSPM30
100,000313366185,8,1,,,,,,,,,Changement de liaison FH ERI 32Ghz vers FH SIAE suite changement ficheOSI BYTEL,22-04-2024,Cloturer : Go BYTEL cloture le 22/01/2025,22-01-2025,Changement de FH,30-07-2024,BYTEL,05-12-2024,,,Cloturer : Go BYTEL cloture le 22/01/2025/Changement de FH/BYTEL,,,,22-01-2025,11:26:56,NHSFRSPM30
100,000313366185,11,1,001001234612,,,,,,,,Changement de liaison FH ERI 32Ghz vers FH SIAE suite changement ficheOSI BYTEL,22-04-2024,Cloturer : Piece Bonne,26-04-2024,Changement de FH,30-07-2024,BYTEL,05-12-2024,,,Cloturer : Piece Bonne/Changement de FH/BYTEL,,5M,,26-04-2024,12:49:24,NHSALEVOI
100,000313366185,12,1,,,,,,,,,Changement de liaison FH ERI 32Ghz vers FH SIAE suite changement ficheOSI BYTEL,22-04-2024,Cloturer : Go BYTEL cloture le 22/01/2025,22-01-2025,Changement de FH,30-07-2024,BYTEL,05-12-2024,,,Cloturer : Go BYTEL cloture le 22/01/2025/Changement de FH/BYTEL,,,,22-01-2025,11:26:57,NHSFRSPM30
100,000313366185,13,1,001001234613,,,,,,,,Changement de liaison FH ERI 32Ghz vers FH SIAE suite changement ficheOSI BYTEL,22-04-2024,Cloturer : Piece Bonne,26-04-2024,Rajout en accord avec DCI/Do infra / SCM,05-12-2024,BYTEL,19-04-2024,,,Cloturer : Piece Bonne/Rajout en accord avec DCI/Do infra / SCM/BYTEL,,5M,,26-04-2024,12:49:24,NHSALEVOI
100,000313366185,14,1,001001234614,,,,,,,,Changement de liaison FH ERI 32Ghz vers FH SIAE suite changement ficheOSI BYTEL,22-04-2024,Cloturer : Piece Bonne,26-04-2024,Rajout en accord avec DCI/Do infra / SCM,05-12-2024,BYTEL,19-04-2024,,,Cloturer : Piece Bonne/Rajout en accord avec DCI/Do infra / SCM/BYTEL,,5M,,26-04-2024,12:49:24,NHSALEVOI
100,000313366185,17,1,001001234615,,,,,,,,Changement de liaison FH ERI 32Ghz vers FH SIAE suite changement ficheOSI BYTEL - Retard : Rupture,22-04-2024,Cloturer : Piece Bonne,26-04-2024,Rajout en accord avec DCI/Do infra / SCM,05-12-2024,BYTEL,19-04-2024,,,Cloturer : Piece Bonne/Rajout en accord avec DCI/Do infra / SCM/BYTEL,,5M,,26-04-2024,12:49:24,NHSALEVOI
100,000313366185,18,1,001001234616,,,,,,,,Changement de liaison FH ERI 32Ghz vers FH SIAE suite changement ficheOSI BYTEL,22-04-2024,Cloturer : Piece Bonne,26-04-2024,Rajout en accord avec DCI/Do infra / SCM,05-12-2024,BYTEL,19-04-2024,,,Cloturer : Piece Bonne/Rajout en accord avec DCI/Do infra / SCM/BYTEL,,5M,,26-04-2024,12:49:24,NHSALEVOI
100,000313366185,19,1,001001234617,,,,,,,,Changement de liaison FH ERI 32Ghz vers FH SIAE suite changement ficheOSI BYTEL,22-04-2024,Cloturer : Piece Bonne,26-04-2024,Rajout en accord avec DCI/Do infra / SCM,05-12-2024,BYTEL,19-04-2024,,,Cloturer : Piece Bonne/Rajout en accord avec DCI/Do infra / SCM/BYTEL,,5M,,26-04-2024,12:49:24,NHSALEVOI
100,000313366185,20,1,001001234618,,,,,,,,Changement de liaison FH ERI 32Ghz vers FH SIAE suite changement ficheOSI BYTEL,22-04-2024,Cloturer : Piece Bonne,26-04-2024,Rajout en accord avec DCI/Do infra / SCM,05-12-2024,BYTEL,19-04-2024,,,Cloturer : Piece Bonne/Rajout en accord avec DCI/Do infra / SCM/BYTEL,,5M,,26-04-2024,12:49:24,NHSALEVOI
100,000313366185,21,1,,,,,,,,,Changement de liaison FH ERI 32Ghz vers FH SIAE suite changement ficheOSI BYTEL,22-04-2024,Cloturer : Go BYTEL cloture le 22/01/2025,22-01-2025,Rajout en accord avec DCI/Do infra / SCM,05-12-2024,BYTEL,19-04-2024,,,Cloturer : Go BYTEL cloture le 22/01/2025/Rajout en accord avec DCI/Do infra / SCM/BYTEL,,,,22-01-2025,11:26:58,NHSFRSPM30
100,000313366185,22,1,,,,,,,,,Changement de liaison FH ERI 32Ghz vers FH SIAE suite changement ficheOSI BYTEL,22-04-2024,Cloturer : Go BYTEL cloture le 22/01/2025,22-01-2025,Rajout en accord avec DCI/Do infra / SCM,05-12-2024,BYTEL,19-04-2024,,,Cloturer : Go BYTEL cloture le 22/01/2025/Rajout en accord avec DCI/Do infra / SCM/BYTEL,,,,22-01-2025,11:27:00,NHSFRSPM30
100,000313368695,1,1,001001229478,,,,,,,,Probleme fonctionnel sur l'IDU et l'ODU indique par l'amenageur - HUAIDU RTN905 2F et HUA ODU XMC5D 18 Ghz expedies le 15/11/2023,22-04-2024,Cloturer : Shields,26-06-2024,Probleme fonctionnel,30-07-2024,Fournisseur,19-04-2024,,,Cloturer : Shields/Probleme fonctionnel/Fournisseur,,5M,,26-04-2024,12:49:24,NHSALEVOI
100,000313368695,2,1,001001229479,,,,,,,,Probleme fonctionnel sur l'IDU et l'ODU indique par l'amenageur - HUAIDU RTN905 2F et HUA ODU XMC5D 18 Ghz expedies le 15/11/2023,22-04-2024,Cloturer : Piece Bonne,26-04-2024,Probleme fonctionnel,30-07-2024,Fournisseur,19-04-2024,,,Cloturer : Piece Bonne/Probleme fonctionnel/Fournisseur,,5M,,26-04-2024,12:49:24,NHSALEVOI
100,000313368750,1,1,001001233249,,,,,,,,Probleme fonctionnel sur le RRU ERI ERS 4415 2600 indique parl'amenageur - ERI ERS 4415 2600 expedie le 15/11/2023,22-04-2024,Cloturer : Echange Standard,26-04-2024,Probleme fonctionnel,30-07-2024,Fournisseur,19-04-2024,,,Cloturer : Echange Standard/Probleme fonctionnel/Fournisseur,,5M,,26-04-2024,12:49:24,NHSALEVOI
100,000313369540,1,1,001001230734,,,,,,,,Alarme SW sur l'antenne 5G indique par l'amenageur - ERI AIR 6449 B78Mexpedie le 20/11/2023 - Retard : Transport,22-04-2024,Cloturer : Echange Standard,26-04-2024,Probleme fonctionnel,30-07-2024,Fournisseur,19-04-2024,,,Cloturer : Echange Standard/Probleme fonctionnel/Fournisseur,,5M,,26-04-2024,12:49:24,NHSALEVOI
100,000313369540,2,1,001001230735,,,,,,,,Alarme SW sur l'antenne 5G indique par l'amenageur - ERI AIR 6449 B78Mexpedie le 20/11/2023 - Retard : Transport,22-04-2024,Cloturer : Echange Standard,26-04-2024,Probleme fonctionnel,30-07-2024,Fournisseur,19-04-2024,,,Cloturer : Echange Standard/Probleme fonctionnel/Fournisseur,,5M,,26-04-2024,12:49:24,NHSALEVOI
100,000313370803,1,1,001001230736,,,,,,,,Probleme fonctionnel sur le moteur RET de l'antenne radioJAY.065X.5920370PG.XXX indique par l'amenageur - Antenne a codee,22-04-2024,Cloturer : Shields (Article peint),26-04-2024,Probleme fonctionnel,30-07-2024,Fournisseur,19-04-2024,,,Cloturer : Shields (Article peint)/Probleme fonctionnel/Fournisseur,,5M,,26-04-2024,12:49:24,NHSALEVOI
100,000313371100,1,1,,,,,,,,,Antenne COM_065X_RRZZV4-65D-R8N43_XXXXXXXX endommagee lors del'installation - Antenne a codee,22-04-2024,,,Dommage physique,30-07-2024,MMO,19-04-2024,,,Dommage physique/MMO,,,,30-07-2024,15:55:31,NHSFRSPM30
100,000313371334,1,1,001001221927,,,,,,Physical Repair,15-12-2023,,,,,,,,,,,Physical Repair,,4,,15-12-2023,09:44:05,NHS000448
100,000313371359,1,1,001001220031,,,,,,,,Alarme permanente sur le RRU ERI 4499 1800MHZ/2100MH indique parl'amenageur,22-04-2024,Cloturer : Echange Standard,26-04-2024,Probleme fonctionnel,30-07-2024,Fournisseur,19-04-2024,,,Cloturer : Echange Standard/Probleme fonctionnel/Fournisseur,,5M,,26-04-2024,12:49:24,NHSALEVOI
100,000313372083,1,1,001001223432,,,,,,TD Entwicklung,19-12-2023,,,,,,,,,,,TD Entwicklung,,3,,19-12-2023,17:30:42,ALEREMOTE
100,000313372087,1,1,001001223429,,,,,,TD Entwicklung,19-12-2023,,,,,,,,,,,TD Entwicklung,,3,,19-12-2023,17:30:34,ALEREMOTE
100,000313372368,1,1,001001223433,,,,,,TD Entwicklung,19-12-2023,,,,,,,,,,,TD Entwicklung,,3,,19-12-2023,17:30:43,ALEREMOTE
100,000313372379,1,1,001001227165,,,,,,,,,,,,,,,,,,,,,,,,
100,000313372381,1,1,001001222356,,,,,,,,,,,,,,,,,,,,,,,,
100,000313372382,1,1,001001227762,,,,,,,,,,,,,,,,,,,,,,,,
100,000313372389,1,1,001001222354,,,,,,,,,,,,,,,,,,,,,,,,
100,000313372390,1,1,001001227161,,,,,,,,,,,,,,,,,,,,,,,,
100,000313372399,1,1,001001227173,,,,,,,,,,,,,,,,,,,,,,,,
100,000313372413,1,1,001001225266,,,,,,,,,,,,,,,,,,,,,,,,
100,000313372417,1,1,001001222355,,,,,,,,,,,,,,,,,,,,,,,,
100,000313372426,1,1,001001222357,,,,,,,,,,,,,,,,,,,,,,,,
100,000313372429,1,1,001001227707,,,,,,,,,,,,,,,,,,,,,,,,
100,000313372430,1,1,001001222361,,,,,,,,,,,,,,,,,,,,,,,,
100,000313372451,1,1,001001222362,,,,,,,,,,,,,,,,,,,,,,,,
100,000313372474,1,1,001001223428,,,,,,TD Entwicklung,19-12-2023,,,,,,,,,,,TD Entwicklung,,3,,19-12-2023,17:30:34,ALEREMOTE
100,000313372475,1,1,001001230737,,,,,,,,Changement de liaison FH Huawei 18 Ghz vers FH Huawei Dual Band,22-04-2024,Cloturer : Piece Bonne,26-04-2024,Rajout en accord avec DCI/Do infra / SCM,05-12-2024,MMO,19-04-2024,,,Cloturer : Piece Bonne/Rajout en accord avec DCI/Do infra / SCM/MMO,,5M,,26-04-2024,12:49:24,NHSALEVOI
100,000313372475,2,1,001001230738,,,,,,,,Changement de liaison FH Huawei 18 Ghz vers FH Huawei Dual Band,22-04-2024,Cloturer : Piece Bonne,26-04-2024,Rajout en accord avec DCI/Do infra / SCM,05-12-2024,MMO,19-04-2024,,,Cloturer : Piece Bonne/Rajout en accord avec DCI/Do infra / SCM/MMO,,5M,,26-04-2024,12:49:24,NHSALEVOI
100,000313372475,3,1,001001230739,,,,,,,,Changement de liaison FH Huawei 18 Ghz vers FH Huawei Dual Band,22-04-2024,Cloturer : Piece Bonne,26-04-2024,Rajout en accord avec DCI/Do infra / SCM,05-12-2024,MMO,19-04-2024,,,Cloturer : Piece Bonne/Rajout en accord avec DCI/Do infra / SCM/MMO,,5M,,26-04-2024,12:49:24,NHSALEVOI
100,000313372475,4,1,001001230740,,,,,,,,Changement de liaison FH Huawei 18 Ghz vers FH Huawei Dual Band,22-04-2024,Cloturer : Piece Bonne,26-04-2024,Rajout en accord avec DCI/Do infra / SCM,05-12-2024,MMO,19-04-2024,,,Cloturer : Piece Bonne/Rajout en accord avec DCI/Do infra / SCM/MMO,,5M,,26-04-2024,12:49:24,NHSALEVOI
100,000313372475,5,1,,,,,,,,,Changement de liaison FH Huawei 18 Ghz vers FH Huawei Dual Band -Cloture le 15/01 : chgt FH avec moins d'articles receptionnes que dedemandes de retour realisees,22-04-2024,,,Rajout en accord avec DCI/Do infra / SCM,05-12-2024,MMO,19-04-2024,,,Rajout en accord avec DCI/Do infra / SCM/MMO,,,,05-12-2024,09:36:54,NHSFRSPM30
100,000313372475,6,1,,,,,,,,,CTDI : Changement de liaison FH Huawei 18 Ghz vers FH Huawei Dual Band - Cloture le 15/01 : chgt FH avec moins d'articles receptionnes que dedemandes de retour realisees,22-04-2024,,,Rajout en accord avec DCI/Do infra / SCM,05-12-2024,MMO,19-04-2024,,,Rajout en accord avec DCI/Do infra / SCM/MMO,,,,05-12-2024,09:36:54,NHSFRSPM30
100,000313372475,7,1,001001230741,,,,,,,,Changement de liaison FH Huawei 18 Ghz vers FH Huawei Dual Band -Cloturer,22-04-2024,Cloturer : Piece Bonne,26-04-2024,Rajout en accord avec DCI/Do infra / SCM,05-12-2024,MMO,19-04-2024,,,Cloturer : Piece Bonne/Rajout en accord avec DCI/Do infra / SCM/MMO,,5M,,26-04-2024,12:49:24,NHSALEVOI
100,000313372475,8,1,001001230742,,,,,,,,Changement de liaison FH Huawei 18 Ghz vers FH Huawei Dual Band -Cloturer,22-04-2024,Cloturer : Piece Bonne,26-04-2024,Rajout en accord avec DCI/Do infra / SCM,05-12-2024,MMO,19-04-2024,,,Cloturer : Piece Bonne/Rajout en accord avec DCI/Do infra / SCM/MMO,,5M,,26-04-2024,12:49:24,NHSALEVOI
100,000313372477,1,1,001001223427,,,,,,TD Entwicklung,19-12-2023,,,,,,,,,,,TD Entwicklung,,3,,19-12-2023,17:30:32,ALEREMOTE
100,000313372478,1,1,001001220697,,,,,,,,,,,,,,,,,,,,,,,,
100,000313372479,1,1,001001224695,,,,,,,,,,,,,,,,,,,,,,,,
100,000313372482,1,1,001001224697,,,,,,,,,,,,,,,,,,,,,,,,
100,000313372484,1,1,001001224694,,,,,,,,,,,,,,,,,,,,,,,,
100,000313372485,1,1,001001222360,,,,,,,,,,,,,,,,,,,,,,,,
100,000313372524,1,1,001001224691,,,,,,,,,,,,,,,,,,,,,,,,
100,000313372530,1,1,001001223430,,,,,,,,,,,,,,,,,,,,,,,,
100,000313373298,1,1,001001228285,,,,,,,,Probleme de modulation sur les ODU 18 Ghz LOW/HIGH indique parl'amenageur,22-04-2024,Cloturer : Shields (Refus RMA),25-09-2024,Probleme fonctionnel,30-07-2024,Fournisseur,19-04-2024,,,Cloturer : Shields (Refus RMA)/Probleme fonctionnel/Fournisseur,,5M,,21-09-2024,01:44:08,NHS_BATCH
100,000313373298,2,1,001001228286,,,,,,,,Probleme de modulation sur les ODU 18 Ghz LOW/HIGH indique parl'amenageur,22-04-2024,Cloturer : Shields (Refus RMA),25-09-2024,Probleme fonctionnel,30-07-2024,Fournisseur,19-04-2024,,,Cloturer : Shields (Refus RMA)/Probleme fonctionnel/Fournisseur,,5M,,21-09-2024,01:44:08,NHS_BATCH
100,000313373406,1,1,001001230743,,,,,,,,Probleme hardware sur le RRU ERI 4499 1800MHZ/2100MH indique parl'amenageur,22-04-2024,Cloturer : Echange Standard,26-04-2024,Probleme fonctionnel,30-07-2024,Fournisseur,19-04-2024,,,Cloturer : Echange Standard/Probleme fonctionnel/Fournisseur,,5M,,26-04-2024,12:49:25,NHSALEVOI
100,000313373428,1,1,001001231714,,,,,,,,Alarme permanente sur le RRU HUA MOD RRU5516 1800-2100MHz indique parl'amenageur  - RRU Expedie le 20/11/2023,22-04-2024,Cloturer : Echange Standard,26-04-2024,Probleme fonctionnel,30-07-2024,Fournisseur,19-04-2024,,,Cloturer : Echange Standard/Probleme fonctionnel/Fournisseur,,5M,,26-04-2024,12:49:25,NHSALEVOI
100,000313373464,1,1,001001229480,,,,,,,,KIT-TOIT socle endommage lors du dechargement par le magasinier,22-04-2024,Cloturer : Shields (Dmd Bytel),07-10-2024,Dommage physique,30-07-2024,MMO,19-04-2024,,,Cloturer : Shields (Dmd Bytel)/Dommage physique/MMO,,5M,,08-10-2024,01:53:09,NHS_BATCH
100,000313374890,1,1,001001231715,,,,,,,,Alarme permanente sur le RRU HUA MOD RRU5502N 1800-2100 indique parl'amenageur - RRU Expedie le 21/11/2023,22-04-2024,Cloturer : Echange Standard,26-04-2024,Probleme fonctionnel,30-07-2024,Fournisseur,19-04-2024,,,Cloturer : Echange Standard/Probleme fonctionnel/Fournisseur,,5M,,26-04-2024,12:49:25,NHSALEVOI
100,000313374890,2,1,001001231716,,,,,,,,Probleme fonctionnel des SFP TRS-SFP_GIGE LX_LC ROHS 6/6 DDM_40/85C /generant une alarme indique par l'amenageur  - SFP Expedie le 21/11/2023,22-04-2024,Cloturer : Shields (Refus RMA),26-04-2024,Probleme fonctionnel,30-07-2024,Fournisseur,19-04-2024,,,Cloturer : Shields (Refus RMA)/Probleme fonctionnel/Fournisseur,,5M,,26-04-2024,12:49:25,NHSALEVOI
100,000313374890,3,1,001001231717,,,,,,,,Probleme fonctionnel des SFP TRS-SFP_GIGE LX_LC ROHS 6/6 DDM_40/85C /generant une alarme indique par l'amenageur  - SFP Expedie le 21/11/2023,22-04-2024,Cloturer : Shields (Refus RMA),26-04-2024,Probleme fonctionnel,30-07-2024,Fournisseur,19-04-2024,,,Cloturer : Shields (Refus RMA)/Probleme fonctionnel/Fournisseur,,5M,,26-04-2024,12:49:25,NHSALEVOI
100,000313374890,4,1,001001231718,,,,,,,,Probleme fonctionnel des SFP TRS-SFP_GIGE LX_LC ROHS 6/6 DDM_40/85C /generant une alarme indique par l'amenageur  - SFP Expedie le 21/11/2023,22-04-2024,Cloturer : Shields (Refus RMA),26-04-2024,Probleme fonctionnel,30-07-2024,Fournisseur,19-04-2024,,,Cloturer : Shields (Refus RMA)/Probleme fonctionnel/Fournisseur,,5M,,26-04-2024,12:49:25,NHSALEVOI
100,000313374890,5,1,001001231719,,,,,,,,Probleme fonctionnel des SFP TRS-SFP_GIGE LX_LC ROHS 6/6 DDM_40/85C /generant une alarme indique par l'amenageur  - SFP Expedie le 21/11/2023,22-04-2024,Cloturer : Shields (Refus RMA),26-04-2024,Probleme fonctionnel,30-07-2024,Fournisseur,19-04-2024,,,Cloturer : Shields (Refus RMA)/Probleme fonctionnel/Fournisseur,,5M,,26-04-2024,12:49:25,NHSALEVOI
100,000313375390,1,1,001001231720,,,,,,,,Probleme fonctionnel lors du chargement logiciel sur l'ODU HUA ODU XMC5D 18 Ghz BAND B HIGH indique par l'amenageur - Expedie le 21/11/2023,22-04-2024,Cloturer : Piece Bonne,26-04-2024,Probleme fonctionnel,30-07-2024,Fournisseur,19-04-2024,,,Cloturer : Piece Bonne/Probleme fonctionnel/Fournisseur,,5M,,26-04-2024,12:49:25,NHSALEVOI
100,000313376244,1,1,001001443557,,,,,,,,,,,,,,,,,,,,,,,,
100,000313376346,1,1,001001230451,,,,,,,,,,,,,,,,,,,,,,,,
100,000313376756,1,1,001001233981,,,,,,,,Ticket suite MEL - Defaut de communication TX/RX,22-04-2024,Cloturer : Piece Bonne (NFF CTDI),25-09-2024,Probleme fonctionnel,30-07-2024,Fournisseur,19-04-2024,,,Cloturer : Piece Bonne (NFF CTDI)/Probleme fonctionnel/Fournisseur,,5M,,12-09-2024,01:49:53,NHS_BATCH
